;SOFTWARE REQUERIDO PREGRADO 2018-20;;;;;;;;;;;;;;;;;
;DPTO;SALA;MATERIA_NOMBRE;SOFTWARE REQUERIDO;Licencia;Versión 2018-1;Softw único;Tipo Licencia;cuantas;Nº de cursos;Nº de alumnos Demanda;Nº de alumnos Oferta;Procesador;velocidad del procesador;arquitectura;sistema operativo;memoria ram;disco duro
;DIS;311C;Prototipos experimentales;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;PureData;Aplicación gratuita;0.48.0;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Reactivision;Aplicación gratuita;1.5.1;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Wiring;Aplicación gratuita;1.0.1;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Fritzing;Aplicación gratuita;0.9.3;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;16;24;;;;Windows;;
;DIS;311C;Prototipos experimentales;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Scratch;Aplicación gratuita;458.0.1;;Libre;;1;16;24;;;;;;
;DIS;311C;Prototipos experimentales;Android Studio + paquetes SDK;Aplicación gratuita;3.0.1;;Libre;;1;16;24;intel;2 Ghz;64-bits;Windows;9 GB;6 GB
;DIS;311C;Prototipos experimentales;SDK Android;Aplicación gratuita;364.111.454;;Libre;;1;16;24;;;;;;
;DIS;302C;Composición bidimensional;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;302C;Bocetación II;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;17;24;;;;;;
;DIS;309C;Bocetación III;SolidWorks;Licenciado-anual;5.0;;Limitada a cantidad Concurrente;;1;12;20;;;;;;
;DIS;309C;Bocetación III;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;12;20; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;DIS;309C;Bocetación III;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;1;12;20;Intel;1.3 GHz;64 bits;>=MAC OS 10.8;1 GB;350 MB
;DIS;309C;Diseño CAD-CAM;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;1;14;24;;;;;;
;DIS;309C;Diseño CAD-CAM;Bongo;Licenciado-perpetuo;Perpetua;SI;Limitada a cantidad;25;1;14;24;;;;;;
;DIS;309C;Diseño CAD-CAM;V-Ray for Rhino;Licenciado-anual;En proceso de pago porque cambió el licenciamiento;;Limitada a cantidad Concurrente;;1;14;24;;;;;;
;DIS;309C;Diseño CAD-CAM;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;14;24;;;;;;
;DIS;309C;Diseño CAD-CAM;RhinoCAM;Mantenimiento-anual;2017 En proceso de cambio de versión;;Limitada a cantidad Concurrente;;1;14;24;;;;;;
;DIS;309C;Diseño CAD-CAM;Autodesk Print Studio;Convenio;1.6.5;;Limitada a cantidad Concurrente;;1;14;24;;;;;;
;DIS;309C;Proyectos IV;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;13;20;;;;;;
;DIS;309C;Proyectos IV;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;13;20;;;;Windows;;
;DIS;309C;Proyectos IV;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;13;20;;;;;;
;DIS;309C;Proyectos IV;Fritzing;Aplicación gratuita;0.9.3;;Libre;;1;13;20;;;;;;
;DIS;309C;Proyectos IV;Visual Studio Code;Convenio;1.18.1;;Contrato Microsoft;;1;13;20;;;;;;
;DIS;309C;Proyectos IV;NodeJS;Aplicación gratuita;#¡REF!;;Libre;;1;13;20;;;;;;
;DIS;309C;Proyectos IV;SolidWorks;Licenciado-anual;5.0;;Limitada a cantidad Concurrente;;1;13;20;;;;;;
;DIS;309C;Proyectos IV;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;1;13;20;;;;;;
;DIS;309C;Diseño paramétrico y fabricación digital;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;0;0;0;;;;;;
;DIS;309C;Diseño paramétrico y fabricación digital;Grasshopper for Rhino;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;DIS;309C;Diseño paramétrico y fabricación digital;Firefly para Grasshopper ;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;DIS;309C;Diseño paramétrico y fabricación digital;Arduino;Aplicación gratuita;1.8.5;;Libre;;0;0;0;;;;Mac OS X;;
;DIS;309C;Diseño paramétrico y fabricación digital;Makerware - imp 3D ;Aplicación gratuita;2.7.1.5664;;Libre;;0;0;0;;;;;;
;DIS;309C;Diseño paramétrico y fabricación digital;Gholm para Grasshopper;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;DIS;311C;Postproducción fotográfica;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;8;20;;;;;;
;DIS;311C;Postproducción fotográfica;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;1;8;20;Intel;1.3 GHz;64 bits;>=Windows 7;256 MB;320 MB
;DIS;311C;Postproducción fotográfica;Audacity;Aplicación gratuita;2.2.0;;Libre;;1;8;20;;;;;;
;DIS;310C;Audiovisual Interactivo;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;310C;Audiovisual Interactivo;PureData;Aplicación gratuita;0.48.0;;Libre;;0;0;0;;;;;;
;DIS;310C;Audiovisual Interactivo;Reaper;Licenciado-perpetuo;5.62;SI;Limitada a cantidad;25;0;0;0;;;;;;
;DIS;310C;Audiovisual Interactivo;VLC Media Player;Aplicación gratuita;2.2.6;;Libre;;0;0;0;;;;;;
;DIS;310C;Audiovisual Interactivo;Audacity;Aplicación gratuita;2.2.0;;Libre;;0;0;0;;;;;;
;DIS;311C;Narración hipermedia;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;20;20;;;;;;
;DIS;311C;Proyecto Integrador I;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;2;55;73;;;;;;
;DIS;302C;Ilustración fotográfica;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;106G;Innovación en servicios;Office;Licenciado-anual;2013;;Contrato Microsoft;;0;0;0; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;DIS;311C;Postproducción avanzada de imagen;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;8;20;;;;;;
;DIS;311C;Del papel a la computación física;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;311C;Del papel a la computación física;Grasshopper for Rhino;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;DIS;311C;Del papel a la computación física;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;0;0;0;;;;;;
;DIS;311C;Del papel a la computación física;Makerware - imp 3D ;Aplicación gratuita;2.7.1.5664;;Libre;;0;0;0;;;;;;
;DIS;106G;Estrategia de innovación;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;19;20; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;DIS;302C;Construcción de portafolios de diseño;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;;Diseño de personajes y animación 3D;Maya Unlimited;Convenio;2018.1.1;;Limitada a cantidad Concurrente;;0;0;0;;;;;;
;DIS;;Diseño de personajes y animación 3D;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;DIS;302C;Diseño de experiencias;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;19;24;;;;;;
;DIS;301C;Diseño de experiencias;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;19;24;;;;;;
;DIS;301C;Diseño de experiencias;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;19;24;;;;Mac OS X;;
;DIS;301C;Diseño de experiencias;SolidWorks;Licenciado-anual;5.0;;Limitada a cantidad Concurrente;;1;19;24;;;;;;
;DIS;301C;Diseño de experiencias;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;1;19;24;;;;;;
;DIS;301C;Diseño de experiencias;Visual Studio Code;Convenio;1.18.1;;Contrato Microsoft;;1;19;24;;;;;;
;DIS;301C;Diseño de experiencias;Brackets;Aplicación gratuita;1.11.0.175.24;;Libre;;1;19;24;;;;;;
;DIS;301C;Diseño de experiencias;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;1;19;24;;;;;;
;DIS;301C;Diseño de experiencias;NodeJS;Aplicación gratuita;#¡REF!;;Libre;;1;19;24;;;;;;
;DIS;MAC;Dirección creativa para campañas publicitarias 360;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;23;24;;;;;;
;DIS;302C;Diseño de branding y estrategias para multiplataforma;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;11;24;;;;;;
;DIS;;Diseño gráfico para no diseñadores;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;EEM;106G;Espíritu empresarial de base diseño;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;19;30; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;EEM;301C;Diseño de imagen corporativa para pequeñas empresas;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;13;20;;;;;;
;CBI;207C;Evolución;MAFFT;Aplicación gratuita;#¡REF!;;Libre;;1;17;30;;;;;;
;CBI;207C;Evolución;ClustalX;Aplicación gratuita;2.0;;Libre;;1;17;30;;;;;;
;CBI;207C;Evolución;Mesquite;Aplicación gratuita;3.31;;Libre;;1;17;30;;;;;;
;CBI;207C;Evolución;jModelTest;Aplicación gratuita;#¡REF!;;Libre;;1;17;30;;;;;;
;CBI;207C;Evolución;Maquina Virtual Programación Red, W7, Netbeans, Mr. Bayes, Garli PartitionFinder, Python 3.6, Pycharm;#N/A;#N/A;;#N/A;;1;17;30;;;;;;
;CBI;207C;Evolución;BEAST;Aplicación gratuita;1.8.4;;Libre;;1;17;30;;;;;;
;CBI;207C;Evolución;Tracer;Aplicación gratuita;1.6.0;;Libre;;1;17;30;;;;;;
;CBI;207C;Evolución;FigTree;Aplicación gratuita;1.4.3;;Libre;;1;17;30;;;;;;
;CBI;207C;Evolución;RStudio;Aplicación gratuita;1.1.383;;Libre;;1;17;30;;;;;;
;CBI;102L/207C;Ecología y Laboratorio;ECOLOGYCAL;Licenciado-perpetuo;7.0;SI;Limitada a cantidad;14;1;17;30;;;;;;
;CBI;202C;Bioacústica: Análisis del comportamiento animal mediante sonidos;Matlab;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;2;35;48;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;CBI;202C;Bioacústica: Análisis del comportamiento animal mediante sonidos;Office;Licenciado-anual;2013;;Contrato Microsoft;;2;35;48; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;ESO;207C;Taller de investigación - Sondeo;SPSS;Licenciado-anual;24;;Limitada a cantidad Concurrente;;1;29;29;;;;;;
;ESO;2 fechas;Laboratorio Etnográfico;Atlas TI;Licenciado-anual;8.1;;Ilimitada;;1;26;35;Intel/AMD;1GHz;64bits;>=Windows 7;500 MB;50 MB
;ESO;208C;Análisis agregado de datos;SPSS;Licenciado-anual;24;;Limitada a cantidad Concurrente;;1;29;29;;;;;;
;ESO;208C;Análisis agregado de datos;Atlas TI;Licenciado-anual;8.1;;Ilimitada;;1;29;29;Intel/AMD;1GHz;64bits;>=Windows 7;500 MB;50 MB
;ESO;311C;Antropología Visual;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;2;37;48;;;;;;
;ESO;303C;Análisis cuantitativo;Stata SE ;Licenciado-anual;15.1;SI;Limitada a cantidad;36;2;61;60;;;;;;
;ESO;303C;Análisis cuantitativo;Software R;Aplicación gratuita;#¡REF!;;Libre;;2;61;60;;;;;;
;ESO;303C;Análisis cuantitativo;SPSS;Licenciado-anual;24;;Limitada a cantidad Concurrente;;2;61;60;;;;;;
;ESO;303C;Análisis cuantitativo;Office;Licenciado-anual;2013;;Contrato Microsoft;;2;61;60; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;CQU;208C;Espacio de Laboratorio de Química orgánica I;ChemBioDraw Ultra;Licenciado-anual;17;;Ilimitada;;0;0;0;;;;;;
;CQU;208C;Espacio de Laboratorio de Química orgánica I;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;0;0;0; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;208C;Espacio de Laboratorio de Química orgánica I;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;0;0;0;;;;;;
;CQU;208C;Espacio de Laboratorio de Química orgánica I;Gaussian;Licenciado-anual;9.5;;Ilimitada;;0;0;0;;;;;;
;CQU;208C;Espacio de Laboratorio de Química orgánica I;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;0;0;0;;;;;;
;CQU;205C/303C/304C;Bioquímica y Laboratorio;SPDVW;Aplicación gratuita;4.1.0;;Libre;;15;386;415;;;;;;
;CQU;205C/303C/304C;Espacio de Laboratorio de Bioquímica;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;0;0;0; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;205C/303C/304C;Espacio de Laboratorio de Bioquímica;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;0;0;0;;;;;;
;CQU;205C/303C/304C;Espacio de Laboratorio de Bioquímica;Gaussian;Licenciado-anual;9.5;;Ilimitada;;0;0;0;;;;;;
;CQU;205C/303C/304C;Espacio de Laboratorio de Bioquímica;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;0;0;0;;;;;;
;CQU;205C/303C/304C;Espacio de Laboratorio de Bioquímica;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;0;0;0; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;205C/303C/304C;Espacio de Laboratorio de Bioquímica;Maquina Virtual Fisicoquimica, Centos:, GAMESS Y MOLDEN, Cat, VMD, NAMD, COMPILADOR DE FORTRAN 77, Gab Edit, Gnuplot , Autodoc, NeverSim, NMJ, Twitch, OBSim, RatCVS, ClustalW;#N/A;#N/A;;#N/A;;0;0;0;;;;;;
;CQU;203L/204L;Fisicoquímica I y Laboratorio;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;5;140;142; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;203L/204L;Fisicoquímica I y Laboratorio;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;5;140;142;;;;;;
;CQU;203L/204L;Fisicoquímica I y Laboratorio;Gaussian;Licenciado-anual;9.5;;Ilimitada;;5;140;142;;;;;;
;CQU;203L/204L;Fisicoquímica I y Laboratorio;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;5;140;142;;;;;;
;CQU;203L/204L;Fisicoquímica I y Laboratorio;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;5;140;142; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;203L/204L;Fisicoquímica I y Laboratorio;Maquina Virtual Fisicoquimica, Centos:, GAMESS Y MOLDEN, Cat, VMD, NAMD, COMPILADOR DE FORTRAN 77, Gab Edit, Gnuplot , Autodoc, NeverSim, NMJ, Twitch, OBSim, RatCVS, ClustalW;#N/A;#N/A;;#N/A;;5;140;142;;;;;;
;CQU;104L/203L;Análisis químico y Laboratorio;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;6;162;150; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;104L/203L;Análisis químico y Laboratorio;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;6;162;150;;;;;;
;CQU;104L/203L;Análisis químico y Laboratorio;Gaussian;Licenciado-anual;9.5;;Ilimitada;;6;162;150;;;;;;
;CQU;104L/203L;Análisis químico y Laboratorio;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;6;162;150;;;;;;
;CQU;104L/203L;Análisis químico y Laboratorio;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;6;162;150; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;104L/203L;Análisis químico y Laboratorio;Maquina Virtual Fisicoquimica, Centos:, GAMESS Y MOLDEN, Cat, VMD, NAMD, COMPILADOR DE FORTRAN 77, Gab Edit, Gnuplot , Autodoc, NeverSim, NMJ, Twitch, OBSim, RatCVS, ClustalW;#N/A;#N/A;;#N/A;;6;162;150;;;;;;
;CQU;208C;Espacio de Laboratorio de Química orgánica II;ChemBioDraw Ultra;Licenciado-anual;17;;Ilimitada;;0;0;0;;;;;;
;CQU;207C;Espacio de Laboratorio de Química orgánica II;Virtual Chem VCL;Licenciado-perpetuo;Perpetua;SI;Limitada a cantidad;25;0;0;0;;;;;;
;CQU;207C;Espacio de Laboratorio de Química orgánica II;Gaussian;Licenciado-anual;9.5;;Ilimitada;;0;0;0;;;;;;
;CQU;207C;Espacio de Laboratorio de Química orgánica II;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;0;0;0;;;;;;
;CQU;207C;Espacio de Laboratorio de Química orgánica II;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;0;0;0; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;207C;Espacio de Laboratorio de Química orgánica II;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;0;0;0;;;;;;
;CQU;207C;Espacio de Laboratorio de Química orgánica II;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;0;0;0; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;207C;Espacio de Laboratorio de Química orgánica II;Maquina Virtual Fisicoquimica, Centos:, GAMESS Y MOLDEN, Cat, VMD, NAMD, COMPILADOR DE FORTRAN 77, Gab Edit, Gnuplot , Autodoc, NeverSim, NMJ, Twitch, OBSim, RatCVS, ClustalW;#N/A;#N/A;;#N/A;;0;0;0;;;;;;
;CQU;104L/204L;Espacio de Laboratorio de Fisicoquímica II;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;0;0;0; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;104L/204L;Espacio de Laboratorio de Fisicoquímica II;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;0;0;0; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;104L/204L;Espacio de Laboratorio de Fisicoquímica II;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;0;0;0;;;;;;
;CQU;104L/204L;Espacio de Laboratorio de Fisicoquímica II;Maquina Virtual Fisicoquimica, Centos:, GAMESS Y MOLDEN, Cat, VMD, NAMD, COMPILADOR DE FORTRAN 77, Gab Edit, Gnuplot , Autodoc, NeverSim, NMJ, Twitch, OBSim, RatCVS, ClustalW;#N/A;#N/A;;#N/A;;0;0;0;;;;;;
;CQU;104L/204L;Espacio de Laboratorio de Fisicoquímica II;Gaussian;Licenciado-anual;9.5;;Ilimitada;;0;0;0;;;;;;
;CQU;104L/204L;Espacio de Laboratorio de Fisicoquímica II;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;0;0;0;;;;;;
;CQU;502L;Espacio de Laboratorio de Fisicoquímica III;Maquina Virtual Fisicoquimica, Centos:, GAMESS Y MOLDEN, Cat, VMD, NAMD, COMPILADOR DE FORTRAN 77, Gab Edit, Gnuplot , Autodoc, NeverSim, NMJ, Twitch, OBSim, RatCVS, ClustalW;#N/A;#N/A;;#N/A;;0;0;0;;;;;;
;CQU;502L;Espacio de Laboratorio de Fisicoquímica III;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;0;0;0; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;502L;Espacio de Laboratorio de Fisicoquímica III;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;0;0;0;;;;;;
;CQU;502L;Espacio de Laboratorio de Fisicoquímica III;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;0;0;0; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;502L;Espacio de Laboratorio de Fisicoquímica III;Gaussian;Licenciado-anual;9.5;;Ilimitada;;0;0;0;;;;;;
;CQU;502L;Espacio de Laboratorio de Fisicoquímica III;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;0;0;0;;;;;;
;CQU;104L;Química general I y Laboratorio;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;7;182;197; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;104L;Química general I y Laboratorio;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;7;182;197;;;;;;
;CQU;104L;Química general I y Laboratorio;Gaussian;Licenciado-anual;9.5;;Ilimitada;;7;182;197;;;;;;
;CQU;104L;Química general I y Laboratorio;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;7;182;197;;;;;;
;CQU;202L/206L;Química general II y Laboratorio;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;5;132;142; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;202L/206L;Química general II y Laboratorio;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;5;132;142;;;;;;
;CQU;202L/206L;Química general II y Laboratorio;Gaussian;Licenciado-anual;9.5;;Ilimitada;;5;132;142;;;;;;
;CQU;202L/206L;Química general II y Laboratorio;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;5;132;142;;;;;;
;CQU;104L/202L/203L;Química general y Laboratorio;Mathematica;Mantenimiento-anual;10.0.1.0;;Limitada a cantidad Concurrente;;4;100;113; Intel Pentium 4;2.4 GHz;64 bits;>=windows7;2 GB;13 GB
;CQU;104L/202L/203L;Química general y Laboratorio;CDF Player;Aplicación gratuita;11.2.0.0;;Libre;;4;100;113;;;;;;
;CQU;104L/202L/203L;Química general y Laboratorio;Gaussian;Licenciado-anual;9.5;;Ilimitada;;4;100;113;;;;;;
;CQU;104L/202L/203L;Química general y Laboratorio;Gaussview;Licenciado-anual;5.0.9;;Ilimitada;;4;100;113;;;;;;
;IBQ;SCM;Materia y energía;SolverStudio - Complemento de Excel;Aplicación gratuita;Complemento;;Libre;;0;0;0;;;;;;
;IBQ;SCM;Materia y energía;Scilab;Aplicación gratuita;6.0.0;;Libre;;0;0;0;;;;;;
;IBQ;Salón;Termodinámica II;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;20;35; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;IBQ;Salón;Termodinámica II;Matlab;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;1;20;35;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;IBQ;102L/205C;Diseño de Biorreactores;MATLAB;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;1;25;24;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;IBQ;;Modelos predictivos;Minitab;Licenciado-anual;18.1.0.0;;Limitada a cantidad Concurrente;;0;0;0;;;;;;
;IBQ;;Modelos predictivos;Bioprocess trainer;#N/A;#N/A;;#N/A;;0;0;0;;;;;;
;IBQ;;Tecnología de fermentación;Bioprocess trainer;#N/A;#N/A;;#N/A;;0;0;0;;;;;;
;IBQ;102L, 203L, 204L, 201L y 202L.;Biocatálisis y Laboratorio;MATLAB;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;5;100;102;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;CFC;201L/202L;Farmacognosia y fitoquímica;Mendeley;Aplicación gratuita;#¡REF!;;Libre;;3;62;63;;;;;;
;CFC;205C/208C;Biofarmacia, Farmacocinética y Laboratorio;Office;Licenciado-anual;2013;;Contrato Microsoft;;2;32;28; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;CFC;SCM3;Introducción al desarrollo de fármacos;Maquina Virtual Fisicoquimica, Centos:, GAMESS Y MOLDEN, Cat, VMD, NAMD, COMPILADOR DE FORTRAN 77, Gab Edit, Gnuplot , Autodoc, NeverSim, NMJ, Twitch, OBSim, RatCVS, ClustalW;#N/A;#N/A;;#N/A;;0;0;0;;;;;;
